occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.89831995,37.21567907,21.74298018,588594587.0,1.82285108,-0.00874574,39.0,27.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-01-31,3.82
0.89701413,37.21567907,21.74298018,588594587.0,1.82285108,-0.00874574,39.0,28.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-02-28,3.16
0.89701413,37.21567907,21.72544456,588594587.0,1.82202815,-0.00874574,39.0,28.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-03-31,3.31
0.89701413,37.21567907,21.72544456,588594587.0,1.82202815,-0.0072326,39.0,28.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-04-30,3.0
0.89701413,37.21567907,21.72544456,588594587.0,1.82202815,-0.0072326,39.0,28.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-05-31,2.23
0.89701413,37.21567907,21.72544456,588594587.0,1.82202815,-0.00836714,39.0,28.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-06-30,2.74
0.89701413,37.21567907,21.72544456,588594587.0,1.82202815,-0.00836714,39.0,28.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-07-31,2.32
0.88605689,37.37975775,21.99282026,675429720.0,1.99809024,-0.0052822,34.0,27.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-08-31,3.16
0.88605689,37.37975775,21.99282026,675429720.0,1.99809024,-0.0052822,34.0,27.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-09-30,3.56
0.886,37.37975775,21.99282026,675429720.0,1.99809024,0.00769741,34.0,27.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-10-31,4.56
0.886,37.37975775,21.99282026,675429720.0,1.99809024,0.00769741,34.0,27.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-11-30,4.41
0.886,37.37975775,21.99282026,675429720.0,1.99809024,0.00769741,34.0,27.0,115.93,1.82,2.56,70215.0,12.33,87.52,0.14,65.21,55994.66,136782.85,37.16,4.48,0.46,0.4,66.16,0.74,2.57,-6.06,2019-12-31,3.25
0.88605479,37.37975775,21.99282026,675429720.0,1.99809024,0.00648022,34.0,27.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-01-31,3.78
0.89438839,37.37975775,21.99282026,675429720.0,1.99809024,0.00648022,34.0,27.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-02-29,5.15
0.89438839,37.37975775,21.99282026,675429720.0,1.99809024,0.00648022,34.0,27.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-03-31,5.73
0.89405517,37.37975775,21.99282026,675429720.0,1.99809024,0.00342035,34.0,27.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-04-30,6.44
0.89405517,37.37975775,21.99282026,675429720.0,1.99809024,-0.16215001,34.0,27.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-05-31,6.78
0.89405517,37.37975775,21.99282026,675429720.0,1.99809024,-0.16215001,34.0,27.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-06-30,5.48
0.89607045,37.37975775,21.99282026,675429720.0,1.99809024,-0.16215002,34.0,27.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-07-31,6.62
0.89607045,37.4074938,21.99282026,675429720.0,1.99809024,-0.16275899,43.0,5.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-08-31,8.25
0.89607045,37.4074938,21.99282026,675429720.0,1.99809024,-0.17583528,43.0,5.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-09-30,6.13
0.89607045,37.4074938,21.99282026,675429720.0,1.99809024,-0.17583528,43.0,5.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-10-31,9.06
0.89607045,37.4074938,21.99282026,675429720.0,1.99809024,-0.17583528,43.0,5.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-11-30,9.35
0.89607045,37.4074938,21.99282026,675429720.0,1.99809024,-0.17583528,43.0,5.0,117.36,1.23,2.53,72963.23,12.27,87.58,0.14,64.64,54603.78,139251.09,37.6,4.53,0.34,0.29,66.43,0.6,-1.89,96.77,2020-12-31,8.51
0.896,37.4074938,21.99282026,675429720.0,1.99809024,-0.15399213,43.0,5.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-01-31,6.2
0.8797672,37.4074938,21.99282026,675429720.0,1.99809024,-0.11685681,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-02-28,8.05
0.8797672,37.4074938,21.99282026,675429720.0,1.99809024,-0.11685681,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-03-31,7.22
0.87214889,37.4074938,21.99282026,675429720.0,1.99809024,-0.12038459,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-04-30,7.59
0.87214889,37.4074938,21.99282026,675429720.0,1.99809024,-0.12038459,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-05-31,8.05
0.87214889,37.4074938,21.99282026,675429720.0,1.99809024,-0.12038459,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-06-30,7.79
0.87199927,37.4074938,21.99282026,675429720.0,1.99809024,0.12186062,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-07-31,8.91
0.87199927,37.4074938,21.99282026,675429720.0,1.99809024,0.13353771,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-08-31,9.85
0.87199927,37.4074938,21.99282026,675429720.0,1.99809024,0.13353771,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-09-30,10.37
0.87179151,37.4074938,21.99282026,675429720.0,1.99809024,0.28534775,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-10-31,9.32
0.87179151,37.4074938,21.99282026,675429720.0,1.99809024,0.28534775,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-11-30,9.44
0.87179151,37.4074938,21.99282026,675429720.0,1.99809024,0.28534775,41.0,8.0,122.86,4.68,2.46,73900.0,12.21,87.64,0.14,64.67,57577.97,144228.37,37.88,4.55,0.04,-0.01,66.66,0.26,5.73,-31.14,2021-12-31,7.76
0.87262821,37.28932154,21.99282026,675429720.0,1.99809024,0.31832667,43.0,8.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-01-31,9.47
0.86001508,37.38939661,22.96455548,691130280.0,2.3272172,0.32184309,39.0,23.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-02-28,10.62
0.86001508,37.38939661,22.96455548,691130280.0,2.3272172,0.32184309,39.0,23.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-03-31,12.26
0.87435771,37.38939661,22.96455548,691130280.0,2.3272172,0.38615389,39.0,23.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-04-30,10.84
0.87435771,37.38939661,22.96455548,691130280.0,2.3272172,0.38615389,39.0,23.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-05-31,10.09
0.87435771,37.38939661,22.96455548,691130280.0,2.3272172,0.38615389,39.0,23.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-06-30,12.15
0.87348516,37.38939661,22.96455548,691130280.0,2.3272172,0.20403297,39.0,23.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-07-31,11.17
0.87348516,37.38939661,22.96455548,691130280.0,2.3272172,0.11950345,38.0,10.0,132.69,8.0,2.45,75820.71,12.15,87.69,0.14,64.82,58250.79,143859.3,38.12,4.57,0.45,0.4,66.86,0.66,1.83,-32.34,2022-08-31,10.46
