period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share
2019-01-31,0.88359592,32.94805718,11.15262801,475703664.0,1.78226874,-0.00089887,34.0,14.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.9
2019-02-28,0.895,32.94805718,11.15262801,475703664.0,1.78226874,-0.00089887,34.0,7.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,5.33
2019-03-31,0.895,32.94805718,11.08266749,475703664.0,2.27683306,-0.00089887,34.0,7.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.19
2019-04-30,0.895,32.94805718,11.08266749,475703664.0,2.27683306,-0.00466176,34.0,7.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.11
2019-05-31,0.895,32.94805718,11.08266749,475703664.0,2.27683306,-0.00466176,34.0,7.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.67
2019-06-30,0.895,32.94805718,11.08266749,475703664.0,2.27683306,0.02592954,34.0,7.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.15
2019-07-31,0.895,32.94805718,11.08266749,475703664.0,2.27683306,0.02592954,34.0,7.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,2.92
2019-08-31,0.90708128,33.2121019,11.68956337,476254114.0,2.4918814,0.04676468,18.0,2.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,3.34
2019-09-30,0.90708128,33.2121019,11.68956337,476254114.0,2.4918814,0.04676468,18.0,2.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.05
2019-10-31,0.9068375,33.2121019,11.68956337,476254114.0,2.4918814,0.03967713,18.0,2.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.18
2019-11-30,0.9068375,33.2121019,11.68956337,476254114.0,2.4918814,0.03967713,18.0,2.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.23
2019-12-31,0.9068375,33.2121019,11.68956337,476254114.0,2.4918814,0.03967713,18.0,2.0,117.37,2.53,3.03,80196.0,13.99,85.95,0.04,69.35,68506.13,153064.23,40.85,6.21,0.99,1.03,68.47,1.12,3.83,-13.79,4.33
2020-01-31,0.9068375,33.2121019,11.68956337,476254114.0,2.4918814,0.03179324,18.0,2.0,119.41,1.74,2.98,82617.67,13.9,86.04,0.04,69.94,68638.06,156383.16,41.12,6.32,0.76,0.8,68.84,0.87,1.07,104.0,4.63
2020-02-29,0.90058486,33.2121019,11.68956337,476254114.0,2.4918814,0.02093388,18.0,2.0,119.41,1.74,2.98,82617.67,13.9,86.04,0.04,69.94,68638.06,156383.16,41.12,6.32,0.76,0.8,68.84,0.87,1.07,104.0,4.82
2020-03-31,0.90058486,33.2121019,11.68956337,476254114.0,2.4918814,0.02093388,18.0,2.0,119.41,1.74,2.98,82617.67,13.9,86.04,0.04,69.94,68638.06,156383.16,41.12,6.32,0.76,0.8,68.84,0.87,1.07,104.0,5.05
2020-04-30,0.9058141,33.2121019,11.68956337,476254114.0,2.4918814,0.01812682,18.0,2.0,119.41,1.74,2.98,82617.67,13.9,86.04,0.04,69.94,68638.06,156383.16,41.12,6.32,0.76,0.8,68.84,0.87,1.07,104.0,9.18
