occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.93131995,37.1731213,10.02124797,1881755856.0,3.01659321,0.00158618,14.0,21.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-01-31,6.82
0.93001413,37.1731213,10.02124797,1881755856.0,3.01659321,0.00158618,14.0,16.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-02-28,8.25
0.93001413,37.1731213,9.95884742,1899229464.0,2.98608885,0.00158618,14.0,16.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-03-31,8.65
0.93001413,37.1731213,9.95884742,1899229464.0,2.98608885,0.00348369,14.0,16.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-04-30,8.44
0.93001413,37.1731213,9.95884742,1899229464.0,2.98608885,0.00348369,14.0,16.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-05-31,8.13
0.93001413,37.1731213,9.95884742,1899229464.0,2.98608885,0.00439393,14.0,16.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-06-30,9.03
0.93001413,37.1731213,9.95884742,1899229464.0,2.98608885,0.00439393,14.0,16.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-07-31,7.14
0.9270594,37.47074988,10.14972177,2040556508.0,3.17175268,-0.01096824,21.0,13.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-08-31,7.76
0.9270594,37.47074988,10.14972177,2040556508.0,3.17175268,-0.01096824,21.0,13.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-09-30,11.27
0.927,37.47074988,10.14972177,2040556508.0,3.17175268,0.00567798,21.0,13.0,116.79,1.82,2.79,105659.0,6.17,93.74,0.07,68.13,76210.78,170452.02,42.46,3.99,0.54,0.43,73.03,0.75,1.39,-6.25,2019-10-31,9.69
