period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share
2019-08-31,0.92336891,37.97441881,6.59885507,1342601172.0,2.14199558,-0.00632847,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.15
2019-09-30,0.92336891,37.97441881,6.59885507,1342601172.0,2.14199558,-0.00632847,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,5.09
2019-10-31,0.92295002,37.97441881,6.59885507,1342601172.0,2.14199558,0.01525319,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,3.9
2019-11-30,0.92295002,37.97441881,6.59885507,1342601172.0,2.14199558,0.01525319,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.49
2019-12-31,0.92295002,37.97441881,6.59885507,1342601172.0,2.14199558,0.01525319,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.28
2020-01-31,0.92295002,37.97441881,6.59885507,1342601172.0,2.14199558,0.01719864,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,3.99
2020-02-29,0.92645475,37.97441881,6.59885507,1342601172.0,2.14199558,-0.02711994,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.33
2020-03-31,0.92645475,37.97441881,6.59885507,1342601172.0,2.14199558,-0.02711994,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.24
2020-04-30,0.92544962,37.97441881,6.59885507,1342601172.0,2.14199558,-0.03494806,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.69
2020-05-31,0.92544962,37.97441881,6.59885507,1342601172.0,2.14199558,-0.14884977,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.59
2020-06-30,0.92544962,37.97441881,6.59885507,1342601172.0,2.14199558,-0.14884977,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.21
2020-07-31,0.92541508,37.97441881,6.59885507,1342601172.0,2.14199558,-0.1295043,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.25
2020-08-31,0.92541707,38.41785276,6.59885507,1342601172.0,2.14199558,-0.13178106,23.0,48.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.31
2020-09-30,0.92541707,38.41785276,6.59885507,1342601172.0,2.14199558,-0.13412088,23.0,48.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.37
2020-10-31,0.92541707,38.41785276,6.59885507,1342601172.0,2.14199558,-0.13412088,23.0,48.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,5.41
2020-11-30,0.92541707,38.41785276,6.59885507,1342601172.0,2.14199558,-0.13412088,23.0,48.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,10.72
2020-12-31,0.92541707,38.41785276,6.59885507,1342601172.0,2.14199558,-0.13412088,23.0,48.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,11.27
2021-01-31,0.92572025,38.41785276,6.59885507,1342601172.0,2.14199558,-0.09121119,23.0,48.0,123.13,4.82,2.55,84409.0,7.82,92.07,0.09,61.55,77042.93,204249.87,47.11,3.41,-1.74,-1.8,63.34,-1.63,5.38,-29.12,12.04
2021-02-28,0.89712277,37.66140758,6.59885507,1342601172.0,2.14199558,-0.13197845,31.0,46.0,123.13,4.82,2.55,84409.0,7.82,92.07,0.09,61.55,77042.93,204249.87,47.11,3.41,-1.74,-1.8,63.34,-1.63,5.38,-29.12,13.3
2021-03-31,0.89712277,37.66140758,6.59885507,1342601172.0,2.14199558,-0.13197845,31.0,46.0,123.13,4.82,2.55,84409.0,7.82,92.07,0.09,61.55,77042.93,204249.87,47.11,3.41,-1.74,-1.8,63.34,-1.63,5.38,-29.12,15.15
2021-04-30,0.8910409,37.66140758,6.59885507,1342601172.0,2.14199558,-0.12052925,31.0,46.0,123.13,4.82,2.55,84409.0,7.82,92.07,0.09,61.55,77042.93,204249.87,47.11,3.41,-1.74,-1.8,63.34,-1.63,5.38,-29.12,14.69
2021-05-31,0.8910409,37.66140758,6.59885507,1342601172.0,2.14199558,-0.12052925,31.0,46.0,123.13,4.82,2.55,84409.0,7.82,92.07,0.09,61.55,77042.93,204249.87,47.11,3.41,-1.74,-1.8,63.34,-1.63,5.38,-29.12,15.34
