period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
2019-01-31,0.87496096,36.58130155,6.16512127,2387904766.0,3.7098611,0.14386234,38.0,32.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.15,NY,New York,Industrial
2019-02-28,0.87711758,36.58130155,6.16512127,2387904766.0,3.7098611,0.17270748,38.0,29.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,5.09,NY,New York,Industrial
2019-03-31,0.87711758,36.58130155,6.16461194,2387904766.0,3.70329494,0.17270748,38.0,29.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,3.9,NY,New York,Industrial
2019-04-30,0.89778978,36.58130155,6.16461194,2387904766.0,3.70329494,0.10675786,38.0,29.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.49,NY,New York,Industrial
2019-05-31,0.89778978,36.58130155,6.16461194,2387904766.0,3.70329494,0.10675786,38.0,29.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.28,NY,New York,Industrial
2019-06-30,0.89817197,36.58130155,6.16461194,2387904766.0,3.70329494,0.08764777,38.0,29.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,3.99,NY,New York,Industrial
2019-07-31,0.89817197,36.58130155,6.16461194,2387904766.0,3.70329494,0.08764777,38.0,29.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.33,NY,New York,Industrial
2019-08-31,0.89900989,37.03804362,6.50429477,4411078158.0,3.88890104,0.14624369,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.24,NY,New York,Industrial
2019-09-30,0.89900989,37.03804362,6.50429477,4411078158.0,3.88890104,0.14624369,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.69,NY,New York,Industrial
2019-10-31,0.89900996,37.03804362,6.50429477,4411078158.0,3.88890104,0.14966467,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.59,NY,New York,Industrial
2019-11-30,0.89900996,37.03804362,6.50429477,4411078158.0,3.88890104,0.14966467,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.21,NY,New York,Industrial
2019-12-31,0.89900996,37.03804362,6.50429477,4411078158.0,3.88890104,0.14966467,41.0,46.0,115.48,1.65,2.7,83160.0,7.98,91.91,0.09,62.68,75357.4,188069.64,46.86,3.36,0.06,-0.02,62.76,0.19,2.37,-7.69,4.25,NY,New York,Industrial
2020-01-31,0.89900996,37.03804362,6.50429477,4411078158.0,3.88890104,0.1051948,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.31,NY,New York,Industrial
2020-02-29,0.90607102,37.03804362,6.50429477,4411078158.0,3.88890104,0.14727615,41.0,46.0,117.46,1.7,2.66,86514.98,7.9,91.99,0.09,61.11,71910.29,198167.5,47.06,3.39,-0.29,-0.36,63.06,-0.17,-4.73,186.11,4.37,NY,New York,Industrial
